date,open,high,low,close,volume,outstanding_share,turnover
2007/7/9,178.7058407,183.7853349,176.8587519,180.1835117,887058,113568000,0.007810809
2007/7/10,180.7838156,184.016221,176.8587519,179.1676129,814509,113568000,0.007171994
2007/7/11,175.4734353,179.5370306,171.4098399,176.8125747,460899,113568000,0.004058353
2007/7/12,176.8125747,179.1676129,173.3954604,174.5037137,587572,113568000,0.005173746
2007/7/13,177.0434608,177.0434608,173.303106,176.6278658,321224,113568000,0.002828473
2007/7/16,185.493892,194.313741,185.1706514,194.313741,2065502,113568000,0.018187359
2007/7/17,197.9617413,198.931463,189.3727785,194.6831587,1376884,113568000,0.012123873
2007/7/18,198.100273,198.100273,190.7119178,193.3901966,979697,113568000,0.008626523
2007/7/19,190.1577912,196.7149564,189.4189557,192.9284244,685231,113568000,0.006033663
2007/7/20,192.5590066,195.2372854,190.3886773,193.8519688,1788730,113568000,0.015750299
2007/7/23,191.6354622,200.8709062,189.9269051,196.207007,2193533,113568000,0.01931471
2007/7/24,196.2531842,214.7240721,195.3296398,210.5681223,2441992,113568000,0.021502465
2007/7/25,208.1669069,221.6506551,205.4886282,219.2032624,1711699,113568000,0.015072019
2007/7/26,219.3417941,221.6044779,212.4613884,218.8338447,1084971,113568000,0.009553492
2007/7/27,217.9564775,221.004174,214.3084771,218.7876675,1033174,113568000,0.009097404
2007/7/30,218.7876675,233.1026056,213.8005277,230.1010863,1736106,113568000,0.015286929
2007/7/31,229.0390103,229.0390103,221.6506551,223.6824528,1202411,113568000,0.010587586
2007/8/1,222.8050856,223.6824528,211.4916667,212.6460972,1430294,113568000,0.012594164
2007/8/2,212.5075656,221.1427057,211.9534389,220.1729841,1718219,113568000,0.015129429
2007/8/3,220.2653385,228.9466558,217.9564775,227.1457443,1432780,113568000,0.012616054
2007/8/6,223.0359717,240.121543,223.0359717,237.5356187,1336453,113568000,0.011767866
2007/8/7,239.1979986,252.1276202,232.3175929,245.9860499,1319166,113568000,0.011615649
2007/8/8,245.4781005,247.5098982,235.5499983,242.2918724,1106696,113568000,0.009744787
2007/8/9,238.643872,247.048126,238.2744542,244.6469106,656094,113568000,0.005777103
2007/8/10,244.6007333,244.6007333,231.1169852,235.3191122,1105456,113568000,0.009733869
2007/8/13,235.3191122,245.4319233,231.0246307,239.9830114,998542,113568000,0.008792459
2007/8/14,235.5499983,250.2805314,235.5499983,248.0640248,881813,113568000,0.007764626
2007/8/15,248.0640248,253.974709,239.5674164,241.1374419,608390,113568000,0.005357055
2007/8/16,237.812682,244.2774928,228.6234153,231.4864029,879430,113568000,0.007743643
2007/8/17,230.8860991,237.812682,225.1601238,226.3607315,1314970,113568000,0.011578702
2007/8/20,230.239618,246.1245816,230.239618,245.9398727,1127172,113568000,0.009925085
2007/8/21,244.739265,265.6113684,244.0466067,262.1942541,1262736,113568000,0.011118766
2007/8/22,256.28357,273.3691413,253.974709,267.5508116,1151704,113568000,0.010141096
2007/8/23,267.3661027,272.260888,263.2101529,266.8119761,686691,113568000,0.006046518
2007/8/24,267.8278749,274.7544579,265.5190139,267.4122799,857936,113568000,0.007554382
2007/8/27,268.1049382,274.0617996,266.4887355,269.3055459,939881,113568000,0.008275932
2007/8/28,267.8278749,267.8278749,258.5924309,266.8581533,690545,113568000,0.006080454
2007/8/29,263.2101529,282.8354714,254.4826584,261.6863047,1243677,113568000,0.010950946
2007/8/30,263.2101529,264.9648873,256.28357,262.1942541,424201,113568000,0.003735216
2007/8/31,260.9012919,263.2101529,256.3759244,261.0398236,724553,113568000,0.006379905
2007/9/3,263.6719251,274.7544579,258.823317,272.1223564,1619586,113568000,0.014260936
2007/9/4,272.1223564,279.603066,265.5651911,266.7657989,650331,113568000,0.005726358
2007/9/5,267.8278749,272.4455969,261.5939502,263.3948618,738828,113568000,0.0065056
2007/9/6,265.0572417,277.5250911,263.2101529,270.2290903,1364785,113568000,0.012017338
2007/9/7,269.1670143,277.9868633,267.8740521,269.6749637,1099984,113568000,0.009685686
2007/9/10,269.6749637,277.4327366,265.9807861,276.87861,929654,113568000,0.00818588
2007/9/11,277.0171417,277.0171417,260.9012919,261.5015958,398233,113568000,0.00350656
2007/9/12,261.5015958,270.1367359,251.665848,262.5174946,744221,113568000,0.006553087
2007/9/13,263.2101529,266.4425583,258.5924309,258.6847854,557069,113568000,0.004905158
2007/9/14,258.6847854,263.6719251,253.974709,262.378963,617823,113568000,0.005440115
2007/9/17,261.0860008,267.7355205,258.5924309,261.5015958,791130,113568000,0.006966135
2007/9/18,261.5939502,266.2116722,254.8982534,255.1753167,851760,113568000,0.0075
2007/9/19,255.5909117,260.0239248,249.8187592,255.1753167,607001,113568000,0.005344824
2007/9/20,256.6529877,257.6688866,244.0927839,249.4493414,1300190,113568000,0.011448559
2007/9/21,251.2040758,251.2040758,242.7074673,245.9860499,958167,113568000,0.008436945
2007/9/24,246.1245816,246.1245816,236.5197199,243.3539484,868484,113568000,0.00764726
2007/9/25,246.1245816,247.5098982,240.5833152,247.3713665,821287,113568000,0.007231676
2007/9/26,248.4334426,252.1276202,241.5068596,250.2343542,883440,113568000,0.007778952
2007/9/27,252.081443,252.1276202,230.8860991,244.739265,1408460,113568000,0.012401909
2007/9/28,244.739265,256.7453422,240.2138975,254.8058989,805517,113568000,0.007092817
2007/10/8,260.3933425,260.3933425,244.739265,246.1245816,413277,113568000,0.003639027
2007/10/9,245.2010372,248.4334426,234.02615,247.0019488,1051776,113568000,0.0092612
2007/10/10,247.0019488,249.356987,235.7808844,244.6469106,781508,113568000,0.00688141
2007/10/11,241.0450874,253.0049874,236.8891376,239.8444797,786394,113568000,0.006924433
2007/10/12,237.9050365,239.5212392,217.0791103,235.503821,1503127,113568000,0.01323548
2007/10/15,235.503821,250.4652403,226.5454404,246.4016449,1829918,113568000,0.016112972
2007/10/16,244.739265,268.7514193,230.8860991,268.2434699,2259997,113568000,0.019899945
2007/10/17,271.5220525,281.5886864,259.2850892,265.3804823,3240738,113568000,0.028535661
2007/10/18,265.5190139,267.8278749,247.048126,256.5606333,992201,113568000,0.008736625
2007/10/19,256.2373927,260.8551147,246.4016449,247.9254932,631951,113568000,0.005564516
2007/10/22,245.6628094,264.9648873,239.1979986,262.2866085,782887,113568000,0.006893553
2007/10/23,253.974709,261.8248363,249.9572908,254.8520761,1549620,113568000,0.013644865
2007/10/24,253.974709,267.643166,252.5893924,265.1495962,1160405,113568000,0.010217711
2007/10/25,260.9474692,279.3721799,247.048126,255.45238,2607321,113568000,0.022958236
2007/10/26,247.048126,253.974709,237.812682,245.8936955,1537232,113568000,0.013535785
2007/10/29,244.739265,250.0496453,241.2759735,242.6151129,570047,113568000,0.005019433
2007/10/30,242.6151129,251.665848,230.8860991,235.2729349,898204,113568000,0.007908953
2007/10/31,237.812682,244.6469106,235.2729349,242.5689357,718110,113568000,0.006323172
2007/11/1,245.0163283,245.15486,226.2221999,231.9481751,1013387,113568000,0.008923174
2007/11/2,229.9625547,233.1026056,221.0965285,222.0200729,708039,113568000,0.006234494
2007/11/5,222.5741995,226.2221999,213.846705,220.0344524,753634,113568000,0.006635971
2007/11/6,220.1729841,233.8876184,220.1729841,221.6506551,620772,113568000,0.005466082
2007/11/7,223.9595161,231.1169852,219.3417941,230.8860991,612023,113568000,0.005389044
2007/11/8,230.4243269,231.717289,224.0980477,228.2539975,318709,113568000,0.002806327
2007/11/9,228.2539975,235.503821,224.3289338,231.5325801,728266,113568000,0.006412599
2007/11/12,230.8860991,237.0738465,221.1888829,227.5613392,422166,113568000,0.003717297
2007/11/13,228.9466558,236.1964793,217.9564775,219.8035663,764469,113568000,0.006731377
2007/11/14,219.8497435,226.2683771,207.0586536,223.2668578,1759527,113568000,0.015493158
2007/11/15,223.2668578,223.2668578,211.0298945,211.0760718,834237,113568000,0.007345705
2007/11/16,210.0139957,210.5681223,200.409134,200.8709062,703080,113568000,0.006190828
2007/11/19,203.4106533,205.5809826,197.269083,203.1797672,543954,113568000,0.004789677
2007/11/20,203.0874127,211.7225528,203.0874127,211.2607806,775347,113568000,0.006827161
2007/11/21,211.3531351,211.3531351,203.1797672,206.2736409,648212,113568000,0.005707699
2007/11/22,205.2577421,205.4886282,198.7929313,200.3167795,622046,113568000,0.0054773
2007/11/23,193.9443232,205.4886282,193.9443232,204.0109571,209604,113568000,0.001845626
2007/11/26,203.4106533,208.2130841,195.0987537,198.100273,809773,113568000,0.007130292
2007/11/27,198.4696908,198.4696908,185.2630059,185.493892,867296,113568000,0.007636799
2007/11/28,185.5862464,189.2342468,177.7822963,182.1229549,610951,113568000,0.005379605
2007/11/29,183.7853349,185.6324236,179.5370306,184.8474109,497934,113568000,0.004384457
2007/11/30,186.0018414,186.0018414,178.0131824,178.3826001,397612,113568000,0.003501092
2007/12/3,175.5196125,185.6324236,175.4734353,184.3394615,503163,113568000,0.0044305
2007/12/4,184.7088792,190.7119178,180.5529295,189.7883734,748687,113568000,0.006592412
2007/12/5,189.0957151,195.791412,185.1706514,193.9443232,744152,113568000,0.00655248
2007/12/6,193.7134371,195.3296398,192.5590066,193.5287282,839705,113568000,0.007393852
2007/12/7,193.9443232,207.0124764,193.0207788,206.9662992,585176,113568000,0.005152649
2007/12/10,203.0874127,212.9693378,199.993539,208.3054386,1552621,113568000,0.013671289
2007/12/11,208.3516158,219.3417941,205.8118687,215.5552621,1055742,113568000,0.009296122
2007/12/12,217.0329331,222.1124273,214.7240721,217.8641231,941014,113568000,0.008285908
2007/12/13,218.0026547,218.0026547,203.1797672,206.2274637,873190,113568000,0.007688698
2007/12/14,205.4886282,210.0601729,202.4871089,209.5522235,381265,113568000,0.003357152
2007/12/17,208.6748563,214.1699455,203.3182988,210.1063501,555712,113568000,0.004893209
2007/12/18,209.875464,209.875464,199.5317668,205.7656915,756810,113568000,0.006663937
2007/12/19,206.1812865,211.9534389,206.1812865,209.1828058,574630,113568000,0.005059788
2007/12/20,209.228983,219.3417941,209.228983,216.9867559,627483,113568000,0.005525174
2007/12/21,216.6173381,222.9897945,216.5711609,220.2653385,457105,113568000,0.004024945
2007/12/24,223.4977439,230.7475674,219.8035663,227.2380987,596681,113568000,0.005253954
2007/12/25,226.4992632,244.739265,226.2683771,238.6900492,725685,113568000,0.006389872
2007/12/26,235.5499983,242.2918724,235.5499983,238.2744542,1611515,113568000,0.014189869
2007/12/27,240.121543,246.9557716,237.812682,240.537138,2053694,113568000,0.018083386
2007/12/28,240.1677202,242.3380496,235.7808844,237.2585554,598302,113568000,0.005268227
2008/1/2,237.1200237,247.0019488,233.5643778,245.5242777,429360,113568000,0.003780642
2008/1/3,245.570455,248.8952148,242.4765812,244.8316194,1296225,113568000,0.011413646
2008/1/4,244.8316194,248.8952148,235.503821,247.7869615,1700431,113568000,0.0149728
2008/1/7,245.6628094,254.8982534,245.6628094,249.9111136,1001143,113568000,0.008815362
2008/1/8,249.8649364,254.4364812,246.1245816,249.356987,998531,113568000,0.008792362
2008/1/9,247.0943032,256.7453422,244.7854422,256.4682788,407566,113568000,0.00358874
2008/1/10,258.1306588,260.9012919,251.5734935,259.8853931,878163,113568000,0.007732486
2008/1/11,258.6386082,258.6386082,253.0511646,254.9906078,1728393,113568000,0.015219014
2008/1/14,255.5909117,255.5909117,250.7423036,252.9588101,702587,113568000,0.006186487
2008/1/15,251.7120252,254.4364812,245.6628094,249.2646325,1673810,145347147,0.011515947
2008/1/16,249.4031642,249.4031642,245.1086828,247.3251893,672969,145347147,0.004630081
2008/1/17,240.1677202,247.2790121,240.1677202,244.2313156,1189325,145347147,0.008182651
2008/1/18,243.8157206,253.9285317,243.8157206,252.0352657,684111,145347147,0.004706738
2008/1/21,250.2805314,260.9012919,235.5961755,246.4478221,375300,145347147,0.002582094
2008/1/22,239.6135936,244.1851384,222.5741995,225.8527821,2687559,145347147,0.018490621
2008/1/23,228.5772381,237.812682,228.5772381,235.503821,1476755,145347147,0.010160193
2008/1/24,239.5674164,253.0511646,233.1949601,249.356987,1551022,145347147,0.010671155
2008/1/25,251.2040758,254.8982534,244.7854422,248.4796198,383272,145347147,0.002636942
2008/1/28,248.8028603,253.8823545,228.5772381,239.2903531,705854,145347147,0.004856332
2008/1/29,235.5499983,247.0019488,234.9496944,236.6120743,688947,145347147,0.00474001
2008/1/30,240.121543,250.4652403,226.2683771,230.8860991,324790,145347147,0.002234581
2008/1/31,230.8399218,235.4114666,226.2683771,232.5023018,1034541,145347147,0.007117725
2008/2/1,226.6377948,240.121543,217.0329331,234.2108589,1723271,145347147,0.011856242
2008/2/4,235.3652894,244.6007333,230.8860991,243.908075,1430003,145347147,0.009838535
2008/2/5,243.0307079,244.739265,229.5931369,239.7521253,848965,145347147,0.005840947
2008/2/13,235.3652894,237.812682,230.4243269,234.5802766,451177,145347147,0.003104134
2008/2/14,237.7203276,238.2744542,234.6726311,237.1200237,934671,145347147,0.006430611
2008/2/15,235.4114666,235.503821,230.9322763,231.8096435,90397,145347147,0.000621939
2008/2/18,237.7665048,239.9368341,230.8860991,235.7808844,246666,145347147,0.001697082
2008/2/19,236.4273654,241.5530368,234.3955678,239.2903531,244852,145347147,0.001684601
2008/2/20,241.9686318,241.9686318,237.812682,238.5053403,235370,145347147,0.001619364
2008/2/21,239.9830114,256.2373927,234.1185044,253.2820507,583391,145347147,0.004013777
2008/2/22,253.2820507,256.5144561,242.430404,254.8520761,671191,145347147,0.004617848
2008/2/25,249.4031642,253.8361773,243.8157206,244.0004295,426974,145347147,0.002937615
2008/2/26,244.739265,251.8967341,221.6506551,242.1995179,572866,145347147,0.003941364
2008/2/27,243.5848345,244.739265,238.0897454,242.7998218,106167,145347147,0.000730437
2008/2/28,244.739265,244.739265,240.121543,243.3077712,146203,145347147,0.001005888
2008/2/29,236.4273654,244.739265,235.5961755,240.2600747,250697,145347147,0.001724815
2008/3/3,241.7839229,256.28357,241.7839229,253.559114,986200,145347147,0.006785135
2008/3/4,253.559114,264.8725328,250.7423036,263.2101529,870056,145347147,0.005986055
2008/3/5,267.8278749,271.0602803,263.2101529,267.9664066,600822,145347147,0.004133703
2008/3/6,267.8278749,270.367622,262.6560263,268.058761,388447,145347147,0.002672546
2008/3/7,268.2896471,279.0951165,268.2896471,275.7241795,828790,145347147,0.005702142
2008/3/10,279.5568887,281.4501548,265.5190139,266.8119761,935827,145347147,0.006438565
2008/3/11,267.3661027,267.3661027,254.0208862,263.8104568,286312,145347147,0.001969849
2008/3/12,263.8104568,267.7816977,244.6930878,253.4205823,815459,145347147,0.005610423
2008/3/13,249.356987,255.7756205,244.739265,254.4364812,873857,145347147,0.006012206
2008/3/14,253.0511646,253.0511646,246.5863538,247.048126,473809,145347147,0.003259844
2008/3/17,247.5098982,247.5098982,235.0420488,237.812682,307829,145347147,0.002117888
2008/3/18,230.9784535,241.7377457,217.0329331,226.2683771,737588,145347147,0.005074664
2008/3/19,222.1124273,234.9496944,222.1124273,227.2380987,497592,145347147,0.003423473
2008/3/20,227.1919215,232.2714157,217.0329331,230.8860991,377293,145347147,0.002595806
2008/3/21,231.2555168,234.3955678,221.6506551,224.6059972,346040,145347147,0.002380783
2008/3/24,224.8830605,231.8096435,222.8512628,228.6234153,316050,145347147,0.002174449
2008/3/25,228.6234153,230.4705041,224.4212883,229.7316686,85549,145347147,0.000588584
2008/3/26,229.0390103,233.610555,227.6536937,230.8860991,137800,145347147,0.000948075
2008/3/27,228.1154659,230.8860991,219.8035663,227.0072126,263739,145347147,0.001814545
2008/3/31,228.5772381,228.5772381,218.3258953,220.5424018,264200,145347147,0.001817717
2008/4/1,221.1427057,223.9133389,198.4696908,198.4696908,285200,145347147,0.001962199
2008/4/2,192.0972344,198.100273,178.6134862,184.7088792,490388,145347147,0.003373909
2008/4/3,182.4000183,191.589285,180.1373345,190.2039684,1400174,145347147,0.009633309
2008/4/7,191.6816394,208.3516158,190.2039684,201.7020961,515724,145347147,0.003548222
2008/4/8,204.1033116,212.4152111,204.1033116,209.3675146,1207559,145347147,0.008308103
2008/4/9,208.2592614,216.3402748,208.2592614,212.5537428,259344,145347147,0.001784307
2008/4/10,212.184325,225.7142504,210.1063501,225.621896,879872,145347147,0.00605359
2008/4/11,233.1949601,239.5674164,217.4947053,222.5741995,627488,145347147,0.004317168
2008/4/14,221.649504,222.0193822,203.4330033,212.9573666,977499,145347147,0.006725271
2008/4/15,205.0974551,221.9269127,205.0974551,220.0775217,443288,290694294,0.001524928
2008/4/16,221.7419736,230.9889283,217.3034353,221.4645649,632161,290694294,0.002174659
2008/4/17,221.8344431,230.2491719,221.8344431,225.4407555,1062510,290694294,0.003655077
2008/4/18,225.4407555,225.4407555,210.830567,213.6046534,1705787,290694294,0.005867976
2008/4/21,226.55039,231.1738674,192.2441881,192.2441881,3730000,290694294,0.012831349
2008/4/22,184.9390939,189.5625712,173.0105223,183.6445202,880898,290694294,0.003030324
2008/4/23,174.3975655,195.7580309,174.3975655,195.1107441,1988288,290694294,0.00683979
2008/4/24,212.4950189,214.4368794,199.2718737,212.679958,6676469,290694294,0.02296732
2008/4/25,208.9811761,220.0775217,203.4330033,211.4778539,3728324,290694294,0.012825584
2008/4/28,208.9811761,208.9811761,201.1212646,202.6007774,1779797,290694294,0.006122573
2008/4/29,199.7342214,207.5941329,199.6417519,206.1146201,2002450,290694294,0.006888508
2008/4/30,207.9640111,215.6389835,206.2995592,215.0841662,2441747,290694294,0.008399707
2008/5/5,219.9850522,221.9269127,213.1423057,221.8344431,1346527,290694294,0.004632107
2008/5/6,221.0946867,227.2901464,217.3034353,221.0946867,968672,290694294,0.00333227
2008/5/7,217.4883744,230.7115196,217.3959049,224.7009991,1829125,290694294,0.006292263
2008/5/8,220.5398695,234.7801797,220.0775217,233.6705451,1232347,290694294,0.004239323
2008/5/9,235.7973447,248.5581422,235.7973447,244.3970126,2328029,290694294,0.008008513
2008/5/12,245.0442994,255.3084191,240.4208221,253.1816195,3398300,290694294,0.011690288
2008/5/13,245.0442994,258.9147314,240.4208221,245.0442994,2199112,290694294,0.007565033
2008/5/14,240.4208221,249.4828377,240.4208221,247.0786294,1816884,290694294,0.006250154
2008/5/15,249.205429,249.5753072,234.8726492,235.7973447,1756487,290694294,0.006042386
2008/5/16,236.7220402,245.9689949,227.0127377,236.6295706,1377439,290694294,0.004738445
2008/5/19,231.3588065,245.8765253,231.3588065,245.4141776,1346745,290694294,0.004632857
2008/5/20,245.0442994,249.205429,221.9269127,232.0985628,1154452,290694294,0.003971361
2008/5/21,231.1738674,243.0099694,224.2386513,241.4379871,1387715,290694294,0.004773795
2008/5/22,240.4208221,254.2912541,235.7973447,248.8355508,1611235,290694294,0.005542713
2008/5/23,248.8355508,252.4418632,244.1196039,249.7602463,929444,290694294,0.003197325
2008/5/26,249.5753072,249.5753072,229.3244764,232.0985628,1863633,290694294,0.006410972
2008/5/27,231.1738674,236.5371011,230.2491719,234.1328929,1127576,290694294,0.003878907
2008/5/28,234.1328929,239.2187179,231.1738674,237.2768575,345355,290694294,0.001188035
2008/5/29,235.7048752,244.9518299,235.6124056,241.9928044,1425033,290694294,0.004902171
2008/5/30,237.7392052,245.0442994,237.7392052,241.8078653,976400,290694294,0.003358855
2008/6/2,244.9518299,261.6888179,242.0852739,252.4418632,3403392,290694294,0.011707805
2008/6/3,254.2912541,257.5276882,248.3732031,257.1578101,1983407,290694294,0.006822999
2008/6/4,258.9147314,258.9147314,249.4828377,252.4418632,1016757,290694294,0.003497685
2008/6/5,252.4418632,253.7364368,236.8145097,238.1090834,1089800,290694294,0.003748956
2008/6/6,247.171099,253.1816195,243.0099694,244.0271344,1208416,290694294,0.004156999
2008/6/10,231.1738674,241.3455175,226.55039,227.567555,1934170,290694294,0.006653622
2008/6/11,227.1052073,233.0232583,223.1290168,226.0880423,678402,290694294,0.00233373
2008/6/12,222.3892604,228.8621287,208.6112979,220.5398695,2414996,290694294,0.008307683
2008/6/13,223.2214863,223.2214863,210.830567,211.662793,516177,290694294,0.00177567
2008/6/16,209.7209325,215.0841662,200.5664473,212.5874884,939843,290694294,0.003233098
2008/6/17,212.5874884,214.5293489,199.2718737,200.6589169,2065984,290694294,0.007107068
2008/6/18,198.8095259,209.4435238,196.0354395,204.2652292,2798835,290694294,0.009628104
2008/6/19,201.0287951,202.3233687,185.124033,185.6788503,868025,290694294,0.002986041
2008/6/20,184.9390939,200.4739778,180.3156165,200.2890387,1978529,290694294,0.006806219
2008/6/23,196.960135,198.8095259,191.8743099,194.1860486,1494458,290694294,0.005140995
2008/6/24,192.4291272,200.1965691,192.4291272,196.960135,398556,290694294,0.001371049
2008/6/25,195.4806222,210.5531584,194.6483963,210.1832802,835352,290694294,0.002873644
2008/6/26,210.1832802,216.3787399,208.9811761,214.9916966,487009,290694294,0.00167533
2008/6/27,211.0155061,211.0155061,205.744742,207.779072,487450,290694294,0.001676847
2008/6/30,203.6179424,219.1528263,203.6179424,218.9678872,1218232,290694294,0.004190767
2008/7/1,217.3034353,221.4645649,209.4435238,214.6218185,230026,290694294,0.000791299
2008/7/2,214.5293489,218.1356612,212.7724275,217.7657831,326535,290694294,0.001123293
2008/7/3,212.9573666,224.8859382,212.3100798,222.0193822,1646879,290694294,0.00566533
2008/7/4,221.9269127,221.9269127,211.2929148,215.4540444,918136,290694294,0.003158425
2008/7/7,211.7552625,219.4302349,211.7552625,216.748618,1032050,290694294,0.003550293
2008/7/8,218.0431917,224.2386513,213.1423057,217.0260267,813258,290694294,0.00279764
2008/7/9,216.3787399,223.7763036,215.2691053,218.7829481,1286228,290694294,0.004424676
2008/7/10,218.2281308,221.1871563,212.7724275,213.7895925,1446894,290694294,0.004977373
2008/7/11,212.679958,215.3615748,202.5083078,209.7209325,845871,290694294,0.00290983
2008/7/14,202.5083078,212.679958,194.2785181,207.2242547,372573,290694294,0.001281666
2008/7/15,207.6866024,209.6284629,200.1965691,201.2137342,264610,290694294,0.000910269
2008/7/16,200.6589169,206.2070897,196.960135,202.5083078,861209,290694294,0.002962593
2008/7/17,205.2823942,208.0564806,197.5149523,197.6074218,598643,290694294,0.002059356
2008/7/18,195.6655613,200.3815082,185.6788503,198.8095259,813166,290694294,0.002797324
2008/7/21,195.1107441,203.4330033,192.7990054,203.1555946,1079912,290694294,0.00371494
2008/7/22,201.3986732,206.1146201,201.3062037,204.7275769,695986,290694294,0.00239422
2008/7/23,206.9468461,208.0564806,202.5083078,203.8028815,308898,290694294,0.001062621
2008/7/24,206.2070897,206.2070897,201.861021,204.8200465,867644,290694294,0.00298473
2008/7/25,204.5426378,206.2070897,200.9363255,204.4501683,524677,290694294,0.00180491
2008/7/28,207.1317852,207.1317852,203.4330033,206.1146201,276728,290694294,0.000951955
2008/7/29,206.1146201,214.2519403,206.1146201,209.2585847,643664,290694294,0.00221423
2008/7/30,209.2585847,212.1251407,206.2070897,208.8887065,286220,290694294,0.000984608
2008/7/31,209.7209325,212.0326711,200.843856,201.4911428,343700,290694294,0.001182342
2008/8/1,198.8095259,202.9706555,191.042084,198.8095259,621761,290694294,0.002138883
2008/8/4,194.3709877,196.960135,192.3366576,194.6483963,267072,290694294,0.000918738
2008/8/5,194.4634572,194.5559268,187.7131803,189.2851626,681556,290694294,0.00234458
2008/8/6,189.1002235,192.3366576,184.0143984,184.9390939,566788,290694294,0.001949773
2008/8/7,184.9390939,188.175528,180.7779643,183.7369898,390050,290694294,0.001341788
2008/8/8,181.7026597,188.175528,177.5415301,180.5005556,513387,290694294,0.001766072
2008/8/11,180.0382079,180.0382079,163.0238113,167.8322277,636544,290694294,0.002189737
2008/8/12,167.36988,170.5138446,163.2087504,168.7569232,592643,290694294,0.002038716
2008/8/13,168.7569232,173.8427483,167.36988,170.1439664,535929,290694294,0.001843617
2008/8/14,169.7740882,176.0620174,168.2945754,175.8770783,442550,290694294,0.00152239
2008/8/15,171.9933573,178.2812865,171.9933573,176.7093042,345610,290694294,0.001188912
2008/8/18,179.7607993,181.1478425,171.0686618,172.0858269,407198,290694294,0.001400777
2008/8/19,167.8322277,175.6921392,167.5548191,175.5072001,139173,290694294,0.000478761
2008/8/20,171.43854,187.7131803,171.43854,187.4357717,1035709,290694294,0.00356288
2008/8/21,182.7198248,184.8466243,171.9933573,172.9180528,387730,290694294,0.001333807
2008/8/22,172.9180528,172.9180528,160.8045421,162.468994,765009,290694294,0.002631662
2008/8/25,162.468994,165.0581413,155.6262475,157.1982298,614313,290694294,0.002113261
2008/8/26,155.3488389,155.4413084,145.2696583,148.3211533,754840,290694294,0.00259668
2008/8/27,146.2868233,151.650057,136.4850513,142.2181632,956380,290694294,0.003289985
2008/8/28,142.4031023,142.4031023,133.0636781,135.0055385,1177647,290694294,0.004051153
2008/8/29,135.0055385,143.0503891,135.0055385,140.1838332,1723141,290694294,0.005927674
2008/9/1,138.7043204,140.5537114,136.8549295,140.0913636,1191939,290694294,0.004100318
2008/9/2,139.4440768,140.1838332,134.1733126,137.7796249,178545,290694294,0.000614202
2008/9/3,135.930234,136.4850513,127.6079748,128.5326703,1416701,290694294,0.004873508
2008/9/4,126.2209316,129.3648962,120.4878197,125.5736448,1468456,290694294,0.005051547
2008/9/5,121.227576,122.7070888,118.9158374,120.3028806,1072693,290694294,0.003690107
2008/9/8,118.2685505,120.3028806,114.6622382,118.3610201,988440,290694294,0.003400273
2008/9/9,120.1179415,120.210411,115.2170555,115.4019946,1276723,290694294,0.004391978
2008/9/10,115.4019946,119.2857156,114.8471773,116.4191596,1834180,290694294,0.006309653
2008/9/11,119.2857156,119.3781851,114.6622382,114.9396469,927959,290694294,0.003192216
2008/9/12,114.7547078,114.7547078,105.322814,108.2818395,1305661,290694294,0.004491526
2008/9/16,110.7785172,112.0730909,101.7165016,109.2990045,2026330,290694294,0.006970656
2008/9/17,106.4324485,111.4258041,106.4324485,109.391474,1073676,290694294,0.003693488
2008/9/18,106.8023267,111.8881518,103.8433012,109.8538218,749564,290694294,0.00257853
2008/9/19,120.210411,120.8576979,115.7718728,120.8576979,2268222,290694294,0.007802774
2008/9/22,132.9712085,132.9712085,123.8167234,131.5841653,5253008,290694294,0.018070558
2008/9/23,127.8853834,130.8444089,126.3134011,127.6079748,2555774,290694294,0.008791965
2008/9/24,120.7652283,128.5326703,120.7652283,128.1627921,522435,290694294,0.001797197
2008/9/25,126.0359925,137.3172772,126.0359925,136.947399,897876,290694294,0.003088729
2008/9/26,137.7796249,145.0847192,134.5431908,144.2524932,938743,290694294,0.003229313
2008/10/6,138.8892595,139.1666682,129.8272439,129.8272439,1226600,290694294,0.004219553
2008/10/7,120.4878197,122.9844974,116.8815073,119.1007765,6837367,290694294,0.023520816
2008/10/8,115.4019946,120.210411,112.6279082,119.193246,574133,290694294,0.00197504
2008/10/9,120.210411,120.210411,114.4772991,116.2342205,1199501,290694294,0.004126331
2008/10/10,114.4772991,114.4772991,107.2646745,110.8709868,1249335,290694294,0.004297762
2008/10/13,108.2818395,108.6517177,102.2713189,106.2475094,3030752,290694294,0.010425908
2008/10/14,111.1483954,114.0149514,103.1035448,104.6755271,3020228,290694294,0.010389705
2008/10/15,104.6755271,104.6755271,98.75747614,99.58970206,1120148,290694294,0.003853354
2008/10/16,97.09302429,97.09302429,90.62015601,91.17497329,749700,290694294,0.002578998
2008/10/17,91.17497329,94.68881607,90.8050951,94.50387698,1313320,290694294,0.004517873
2008/10/20,94.31893788,99.40476297,91.54485148,95.89092018,2009500,290694294,0.00691276
2008/10/21,98.01771976,100.3294584,97.09302429,97.74031112,1362566,290694294,0.004687282
2008/10/22,97.55537203,97.55537203,92.46954694,94.78128562,820715,290694294,0.002823292
2008/10/23,91.45238193,99.03488478,90.43521691,98.4800675,359178,290694294,0.001235587
2008/10/24,95.24363335,99.03488478,95.05869426,98.57253704,506170,290694294,0.001741245
2008/10/27,95.24363335,97.55537203,88.67829552,88.67829552,622000,290694294,0.002139705
