time,O,H,L,C,volume,outstanding_share,turnover,diff,up,down,avg_up,avg_down,rsi,lowest,highest,RSV,K,D,J,predict
2015/9/2,186.2850017,193.3883383,175.8075802,176.5179139,21735210,1213920000,0.017904977,-14.0290897,0,-14.0290897,3.048515283,11.48372747,20.97759675,175.8075802,306.8641401,0.542005452,6.848201519,13.22753132,-5.910458077,
2015/9/7,186.2850017,191.0797539,180.6023324,181.8454163,24420868,1213920000,0.020117362,5.3275024,5.3275024,0,3.93643235,9.23433755,29.88764043,175.8075802,268.1509557,6.538461549,6.744954862,11.0666725,-1.89848041,
2015/9/8,181.8454163,199.4261743,180.7799158,199.0710075,20045474,1213920000,0.016513011,17.2255912,17.2255912,0,6.2154195,9.23433755,40.22988504,175.8075802,235.8307743,38.75739645,17.41576873,13.18303791,25.88123036,
2015/9/9,200.6692583,209.0156787,198.3606739,205.4640104,24322960,1213920000,0.020036708,6.3930029,6.3930029,0,4.824349417,9.23433755,34.31578943,175.8075802,233.3446065,51.54320984,28.79158243,18.38588608,49.60297513,
2015/9/10,200.6692583,204.39851,197.8279236,198.3606739,14277856,1213920000,0.011761777,-7.1033365,0,-7.1033365,4.824349417,6.748169733,41.68797955,175.8075802,233.3446065,39.19753096,32.26023194,23.01066803,50.75935975,
2015/9/11,198.8934241,203.5105929,195.6969226,200.8468417,12000350,1213920000,0.009885618,2.4861678,2.4861678,0,5.238710717,3.522071033,59.79729739,175.8075802,233.3446065,43.51851861,36.01299417,27.34477674,53.34942901,
2015/9/14,204.9312602,209.3708456,182.55575,186.1074183,23887420,1213920000,0.019677919,-14.7394234,0,-14.7394234,5.238710717,3.640459983,59.00000004,175.8075802,228.3722709,19.5945947,30.54019434,28.40991594,34.80075114,
2015/9/15,180.424749,193.2107548,180.424749,184.1540007,18960740,1213920000,0.015619431,-1.9534176,0,-1.9534176,4.35079365,3.966029583,52.31316727,175.8075802,213.1000973,22.3809524,27.82044703,28.21342631,27.03448847,
2015/9/16,183.0885002,202.6226758,183.0885002,201.0244251,17954698,1213920000,0.014790676,16.8704244,16.8704244,0,4.291599183,3.966029583,51.97132621,175.8075802,209.3708456,75.13227512,43.59105639,33.339303,64.09456318,
2015/9/17,201.2020085,207.0622612,195.5193392,196.5848397,22442824,1213920000,0.018487894,-4.4395854,0,-4.4395854,3.2260987,4.705960483,40.67164182,180.424749,209.3708456,55.82822072,47.67011117,38.11623906,66.77785539,
2015/9/18,198.8934241,202.4450924,195.6969226,200.136508,11731930,1213920000,0.0096645,3.5516683,3.5516683,0,3.818043417,3.522071067,52.01612898,180.424749,209.3708456,68.09815939,54.47946058,43.57064623,76.29708927,
2015/9/21,196.7624231,207.5950114,195.3417558,206.7070943,14335811,1213920000,0.011809519,6.5705863,6.5705863,0,4.498779833,3.522071067,56.0885608,180.424749,209.3708456,90.79754574,66.58548896,51.24226047,97.27194594,
2015/9/22,204.7536768,210.9690963,204.2209265,207.5950114,16132485,1213920000,0.013289578,0.8879171,0.8879171,0,4.646766017,1.0655005,81.34715009,180.424749,210.9690963,88.95348829,74.04148874,58.84200323,104.4404598,
2015/9/23,204.39851,205.9967607,199.2485909,204.7536768,14227932,1213920000,0.01172065,-2.8413346,0,-2.8413346,4.646766017,1.213486667,79.29292929,180.424749,210.9690963,79.65116282,75.9113801,64.53179552,98.67054926,
2015/9/24,204.7536768,208.6605119,204.2209265,207.7725948,11772788,1213920000,0.009698158,3.018918,3.018918,0,2.338181617,1.213486667,65.83333324,180.424749,210.9690963,89.5348836,80.45254793,69.83871299,101.6802178,
2015/9/25,206.1743441,207.5950114,195.5193392,200.136508,10212474,1213920000,0.008412806,-7.6360868,0,-7.6360868,2.338181617,1.7462369,57.24637686,180.424749,210.9690963,64.53488368,75.14665985,71.60802861,82.22392232,
2015/9/28,198.1830904,201.5571753,196.0520895,200.6692583,7231662,1213920000,0.005957281,0.5327503,0.5327503,0,1.835028617,1.7462369,51.23966956,183.0885002,210.9690963,63.05732502,71.11688157,71.44431293,70.46201885,
2015/9/29,195.6969226,197.8279236,192.855588,195.5193392,6880994,1213920000,0.005668408,-5.1499191,0,-5.1499191,0.7399309,2.60455675,22.12389392,192.855588,210.9690963,14.70588224,52.31321513,65.06728033,26.80508472,
2015/9/30,196.5848397,197.11759,193.7435051,194.986589,4012355,1213920000,0.003305288,-0.5327502,0,-0.5327502,0.591944717,2.69334845,18.01801808,192.855588,210.9690963,11.76470601,38.79704542,56.31053536,3.770065546,
2015/10/8,206.1743441,212.3897636,204.5760934,206.5295109,15962157,1213920000,0.013149266,11.5429219,11.5429219,0,2.515765033,2.219792683,53.12499992,192.855588,212.3897636,69.9999999,49.19803025,53.93970032,39.7146901,
2015/10/9,206.3519275,214.698348,204.7536768,213.1000973,12260166,1213920000,0.010099649,6.5705864,6.5705864,0,3.107709767,2.219792683,58.33333341,192.855588,214.698348,92.68292697,63.69299582,57.19079882,76.69738982,
2015/10/12,213.1000973,226.2412699,211.3242631,223.9326855,15379765,1213920000,0.012669505,10.8325882,10.8325882,0,4.913141133,0.94711155,83.83838375,192.855588,226.2412699,93.08510634,73.490366,62.62398788,95.22312223,
2015/10/13,220.5586007,230.8584387,219.3155168,225.8861031,17835248,1213920000,0.014692276,1.9534176,1.9534176,0,5.149919017,0.94711155,84.46601932,192.855588,230.8584387,86.91588787,77.96553995,67.73783857,98.42094272,
2015/10/14,225.8861031,236.1859411,222.1568514,227.6619372,16034269,1213920000,0.01320867,1.7758341,1.7758341,0,5.445891367,0.0887917,98.39572205,192.855588,236.1859411,80.32786883,78.75298291,71.40955335,93.43984203,
2015/10/15,227.6619372,235.4756075,225.8861031,234.0549402,12006928,1213920000,0.009891037,6.393003,6.393003,0,6.511391867,0,100,192.855588,236.1859411,95.08196738,84.19597773,75.67169481,101.2445436,
2015/10/16,236.1859411,239.560026,228.5498543,233.8773567,15895783,1213920000,0.013094589,-0.1775835,0,-0.1775835,4.58757155,0.02959725,99.35897405,192.855588,239.560026,87.83269954,85.40821834,78.91720265,98.3902497,
2015/10/19,233.6997733,234.5876904,225.1757694,229.0826046,16288482,1213920000,0.013418085,-4.7947521,0,-4.7947521,3.492473817,0.8287226,80.82191782,193.7435051,239.560026,77.13178305,82.64940657,80.16127063,87.62567846,
2015/10/20,227.4843538,232.8118563,226.9516036,231.7463558,14371105,1213920000,0.011838593,2.6637512,2.6637512,0,2.131000983,0.8287226,72.00000011,204.5760934,239.560026,77.66497469,80.98792928,80.43682351,82.09014082,
2015/10/21,233.1670231,233.3446065,208.6605119,208.6605119,17239536,1213920000,0.014201542,-23.0858439,0,-23.0858439,1.805431383,4.67636325,27.8538813,204.7536768,239.560026,11.22448975,57.73344944,72.86903215,27.46228401,
2015/10/22,209.1932621,221.0913509,206.8846778,216.6517655,14667115,1213920000,0.01208244,7.9912536,7.9912536,0,2.841334633,4.67636325,37.79527559,206.8846778,239.560026,29.89130411,48.45273433,64.73026621,15.89767056,
2015/10/23,218.2500163,223.7551021,216.1190153,221.979268,16991112,1213920000,0.013996896,5.3275025,5.3275025,0,2.663751217,4.67636325,36.29032257,206.8846778,239.560026,46.19565217,47.70037361,59.05363534,24.99385014,
2015/10/26,226.4188533,226.5964368,218.6051831,221.979268,20797688,1213920000,0.017132668,0,0,0,2.663751217,4.646766,36.43724702,206.8846778,239.560026,46.19565217,47.1987998,55.10202349,31.3923524,
2015/10/27,221.8016846,224.4654358,209.548429,223.5775187,23667836,1213920000,0.019497031,1.5982507,1.5982507,0,2.930126333,3.84764065,43.23144098,206.8846778,239.560026,51.08695644,48.49485201,52.899633,39.68529003,
2015/10/28,219.6706836,223.7551021,215.0535148,217.5396826,17159228,1213920000,0.014135386,-6.0378361,0,-6.0378361,2.4861678,4.853946667,33.8709677,206.8846778,239.560026,32.60869551,43.19946651,49.66624417,30.26591119,
2015/10/29,219.848267,225.1757694,216.6517655,224.2878524,23596464,1213920000,0.019438236,6.7481698,6.7481698,0,3.610862767,1.006306017,78.20512821,206.8846778,234.5876904,62.82051289,49.7398153,49.69076788,49.83791014,
2015/10/30,223.0447685,230.5032719,221.6241011,228.7274377,30517886,1213920000,0.025139948,4.4395853,4.4395853,0,3.01891805,1.006306017,75,206.8846778,233.3446065,82.55033544,60.67665535,53.35273037,75.32450531,
2015/11/2,223.9326855,229.9705216,220.5586007,221.8016846,18655032,1213920000,0.015367596,-6.9257531,0,-6.9257531,2.131000967,2.1605982,49.65517244,206.8846778,233.3446065,56.37583899,59.24304989,55.31617021,67.09680926,
2015/11/3,222.1568514,223.3999353,215.4086816,219.3155168,11502960,1213920000,0.00947588,-2.4861678,0,-2.4861678,2.131000967,2.5749595,45.28301888,206.8846778,230.5032719,52.63157895,57.03922625,55.89052222,59.33663429,
2015/11/4,220.5586007,230.5032719,220.3810172,230.3256885,26747492,1213920000,0.022033982,11.0101717,11.0101717,0,3.699654467,2.5749595,58.96226423,209.548429,230.5032719,99.15254244,71.07699831,60.95268092,91.3256331,
2015/11/5,231.5687724,240.2703597,229.9705216,234.7652738,38311424,1213920000,0.03156009,4.4395853,4.4395853,0,4.43958535,1.568653483,73.8916257,209.548429,240.2703597,82.08092469,74.74497377,65.55011187,93.13469757,
2015/11/6,239.7376094,246.4857792,235.1204406,242.0461938,35641832,1213920000,0.02936094,7.28092,7.28092,0,4.52837705,1.568653483,74.27184472,209.548429,246.4857792,87.98076912,79.15690555,70.08570976,97.29929713,
2015/11/9,239.7376094,265.4872045,239.560026,257.140784,45428384,1213920000,0.037422881,15.0945902,15.0945902,0,6.3042112,1.568653483,80.07518805,215.0535148,265.4872045,83.45070418,80.58817176,73.58653043,94.59145443,
2015/11/10,254.4770328,262.8234533,252.1684484,255.8977001,29162096,1213920000,0.024023079,-1.2430839,0,-1.2430839,6.3042112,0.62154195,91.02564102,215.4086816,265.4872045,80.8510638,80.67580244,75.9496211,90.12816513,
2015/11/11,257.3183674,258.3838679,253.0563655,257.140784,18664664,1213920000,0.015375531,1.2430839,1.2430839,0,6.51139185,0.20718065,96.91629956,215.4086816,265.4872045,83.3333333,81.56164606,77.82029609,89.04434601,
2015/11/12,257.140784,269.571623,256.252867,265.8423713,30052140,1213920000,0.024756277,8.7015873,8.7015873,0,6.126627783,0.20718065,96.72897196,215.4086816,269.571623,93.1147541,85.41268208,80.35109142,95.53586339,
2015/11/13,266.0199547,270.8147069,248.6167801,256.9632006,26402796,1213920000,0.02175003,-8.8791707,0,-8.8791707,5.3866969,1.687042433,76.15062764,215.4086816,270.8147069,75.00000005,81.94178807,80.88132363,84.06271693,
2015/11/16,263.0010367,270.9922903,259.271785,266.9078718,26023268,1213920000,0.021437383,9.9446712,9.9446712,0,5.830655433,1.687042433,77.55905514,220.3810172,270.9922903,91.92982462,85.27113358,82.34459362,91.12421352,
2015/11/17,272.4129577,272.5905411,259.8045352,262.4682865,26423084,1213920000,0.021766742,-4.4395853,0,-4.4395853,3.3148904,2.426973317,57.73195888,229.9705216,272.5905411,76.25000007,82.26408908,82.31775877,82.1567497,
2015/11/18,261.9355362,264.0665372,252.1684484,253.0563655,17810264,1213920000,0.014671695,-9.411921,0,-9.411921,3.3148904,3.788446167,46.6666667,235.1204406,272.5905411,47.86729862,70.79849226,78.47800327,55.43947025,
2015/11/19,255.7201167,261.9355362,253.4115323,261.402786,14075560,1213920000,0.01159513,8.3464205,8.3464205,0,4.498779833,3.788446167,54.28571434,239.560026,272.5905411,66.1290323,69.24200561,75.39933738,56.92734206,
2015/11/20,263.5337869,281.8248786,261.7579528,279.1611274,37061952,1213920000,0.030530803,17.7583414,17.7583414,0,6.00823885,3.788446167,61.32930517,248.6167801,281.8248786,91.97860968,76.82087363,75.8731828,78.7162553,
2015/11/23,284.133463,293.9005508,278.8059606,281.114545,39471200,1213920000,0.032515487,1.9534176,1.9534176,0,6.33380845,2.308584383,73.28767128,248.6167801,293.9005508,71.76470598,75.13548441,75.62728334,74.15188657,
2015/11/24,282.3576289,292.4798835,277.0301264,288.7506318,22253438,1213920000,0.018331882,7.6360868,7.6360868,0,5.949044383,2.308584383,72.04301079,248.6167801,293.9005508,88.62745103,79.63280662,76.96245776,84.97350433,
2015/11/25,289.283382,292.1247167,284.4886298,290.5264659,19569892,1213920000,0.016121237,1.7758341,1.7758341,0,6.245016733,1.5686535,79.92424235,248.6167801,293.9005508,92.54901955,83.93821093,79.28770882,93.23921515,
2015/11/26,291.2367996,298.1625527,287.8627147,291.414383,22615182,1213920000,0.018629878,0.8879171,0.8879171,0,6.393002917,0,100,252.1684484,298.1625527,85.32818542,84.40153576,80.9923178,91.21997168,
2015/11/27,293.1902171,304.9107225,269.9267899,283.6007128,33894492,1213920000,0.02792152,-7.8136702,0,-7.8136702,5.001932833,1.302278367,79.34272306,252.1684484,304.9107225,59.59595967,76.1330104,79.37254867,69.65393386,
2015/11/30,282.3576289,296.564302,261.2252026,285.7317137,34042004,1213920000,0.028043037,2.1310009,2.1310009,0,2.397376083,1.302278367,64.79999999,252.1684484,304.9107225,63.63636357,71.96746145,76.90418626,62.09401184,
2015/12/1,284.3110464,291.2367996,271.702624,276.1422094,26929572,1213920000,0.022183976,-9.5895043,0,-9.5895043,2.071806483,2.900529083,41.66666661,253.4115323,304.9107225,44.13793112,62.69095134,72.16644129,43.73997145,
2015/12/2,276.4973762,286.7972142,259.8045352,282.3576289,24438252,1213920000,0.020131682,6.2154195,6.2154195,0,1.8350286,2.900529083,38.74999995,259.8045352,304.9107225,50.00000011,58.46063427,67.59783895,40.1862249,
2015/12/3,287.3299645,290.3488825,280.5817947,285.1989635,22142506,1213920000,0.018240499,2.8413346,2.8413346,0,2.012612017,2.900529083,40.96385542,259.8045352,304.9107225,56.29921264,57.74016039,64.31194609,44.59658898,
2015/12/4,282.3576289,300.826304,280.9369616,298.5177196,37710916,1213920000,0.031065405,13.3187561,13.3187561,0,4.084418517,2.900529083,58.47457634,259.8045352,304.9107225,85.82677171,67.10236416,65.24208545,70.82292158,
2015/12/7,296.564302,299.5832201,293.1902171,296.3867186,23047825,1213920000,0.01898628,-2.131001,0,-2.131001,4.084418517,1.95341755,67.64705884,259.8045352,304.9107225,81.1023622,71.76903018,67.41773369,80.47162314,
2015/12/8,302.9573049,309.8830581,292.1247167,296.9194688,45306192,1213920000,0.037322222,0.5327502,0.5327502,0,3.8180434,1.95341755,66.15384619,259.8045352,309.8830581,74.1134751,72.55051182,69.12865973,79.39421598,
2015/12/9,296.564302,296.564302,282.002462,285.9092972,27948555,1213920000,0.023023391,-11.0101716,0,-11.0101716,3.8180434,2.190195433,63.54679809,259.8045352,309.8830581,52.1276597,65.74289444,68.0000713,61.22854073,
2015/12/10,284.6662133,292.1247167,275.9646259,287.1523811,28273306,1213920000,0.023290914,1.2430839,1.2430839,0,2.9893208,2.190195433,57.71428576,259.8045352,309.8830581,54.6099292,62.03190603,66.01068288,54.07435233,
2015/12/11,287.6851313,287.6851313,271.702624,273.6560416,24795972,1213920000,0.020426364,-13.4963395,0,-13.4963395,2.515765033,4.43958535,36.17021278,259.8045352,309.8830581,27.6595746,50.57446222,60.86527599,29.99283467,
2015/12/14,273.1232913,275.2542923,256.4304504,272.0577908,38727084,1213920000,0.031902501,-1.5982508,0,-1.5982508,0.29597235,4.705960483,5.917159623,256.4304504,309.8830581,29.23588029,43.46160158,55.06405119,20.25670236,
2015/12/15,264.5992874,272.0577908,262.1131196,265.3096211,55519844,2427840000,0.022868,-6.7481697,0,-6.7481697,0.29597235,5.4754886,5.128205017,256.4304504,309.8830581,16.61129565,34.5114996,48.21320066,7.10809749,
2015/12/16,266.7302884,273.1232913,262.4682865,264.9544543,56347544,2427840000,0.02320892,-0.3551668,0,-0.3551668,0.20718065,5.534683067,3.60824743,256.4304504,309.8830581,15.94684388,28.32328103,41.58322745,1.803388188,
2015/12/17,267.4406221,273.1232913,261.7579528,272.4129577,85455920,2427840000,0.035198333,7.4585034,7.4585034,0,1.45026455,3.699654467,28.16091953,256.4304504,309.8830581,29.90033225,28.84896477,37.33847322,11.86994786,
2015/12/18,268.5061225,270.6371235,263.5337869,264.9544543,54297976,2427840000,0.022364726,-7.4585034,0,-7.4585034,1.2430839,4.942738367,20.09569377,256.4304504,309.8830581,15.94684388,24.54825781,33.07506808,7.494637252,
2015/12/21,259.9821187,268.1509557,259.9821187,263.5337869,36255356,2427840000,0.014933174,-1.4206674,0,-1.4206674,1.2430839,2.93012635,29.78723394,256.4304504,296.564302,17.69911488,22.26521016,29.47178211,7.852066271,
2015/12/22,265.3096211,265.3096211,259.6269518,262.4682865,41643521,2427840000,0.017152498,-1.0655004,0,-1.0655004,1.2430839,2.841334617,30.4347827,256.4304504,292.1247167,16.91542291,20.48194775,26.47517066,8.495501928,
2015/12/23,262.4682865,267.0854552,261.0476191,264.2441206,46582864,2427840000,0.019186958,1.7758341,1.7758341,0,1.53905625,1.716639667,47.27272723,256.4304504,287.6851313,24.99999992,21.98796514,24.97943548,16.00502445,
2015/12/24,266.3751216,266.3751216,261.402786,262.8234533,26473676,2427840000,0.01090421,-1.4206673,0,-1.4206673,1.53905625,1.894223083,44.82758612,256.4304504,275.2542923,33.9622641,25.97939813,25.31275636,27.31268165,
2015/12/25,263.5337869,264.5992874,258.2062845,259.6269518,33123317,2427840000,0.013643122,-3.1965015,0,-3.1965015,0.29597235,2.426973333,10.86956496,258.2062845,273.1232913,9.523809428,20.49420189,23.70657154,14.0694626,
2015/12/28,260.6924523,261.7579528,250.7477811,251.4581148,46632800,2427840000,0.019207526,-8.168837,0,-8.168837,0.29597235,2.545362267,10.41666646,250.7477811,273.1232913,3.174603366,14.72100238,20.71138182,2.740243509,
2015/12/29,251.4581148,253.2339489,244.3547782,248.6167801,33326483,2427840000,0.013726804,-2.8413347,0,-2.8413347,0.29597235,2.78214015,9.615384428,244.3547782,273.1232913,14.81481467,14.75227315,18.72501226,6.806794914,
2015/12/30,246.840946,251.1029479,246.840946,248.971947,21783994,2427840000,0.008972582,0.3551669,0.3551669,0,0.355166833,2.60455675,12.00000011,244.3547782,270.6371235,17.56756769,15.69070466,17.7135764,11.64496119,
2015/12/31,248.971947,249.6822806,241.5134436,242.578944,28230876,2427840000,0.01162798,-6.393003,0,-6.393003,0.059194483,3.67005725,1.587301892,241.5134436,268.1509557,3.999999685,11.793803,15.7403186,3.900771809,
2016/1/4,242.9341109,242.9341109,218.4275997,218.4275997,26923394,2427840000,0.011089443,-24.1513443,0,-24.1513443,0.059194483,7.458503417,0.78740173,218.4275997,267.0854552,0,7.862535334,13.11439084,-2.641175683,
2016/1/5,206.3519275,219.4931002,202.4450924,214.8759314,40018272,2427840000,0.016483076,-3.5516683,0,-3.5516683,0.059194483,7.517697883,0.781250155,202.4450924,267.0854552,19.23076923,11.65194663,12.62690944,9.70202102,
2016/1/6,215.5862651,226.2412699,214.1655977,224.1102689,32765988,2427840000,0.013495942,9.2343375,9.2343375,0,1.598250733,6.15622505,20.61068701,202.4450924,266.3751216,33.88888879,19.06426069,14.77269319,27.64739568,
2016/1/7,219.4931002,219.848267,201.7347587,202.4450924,7960600,2427840000,0.003278882,-21.6651765,0,-21.6651765,1.598250733,9.293532017,14.67391308,201.7347587,264.5992874,1.12994357,13.08615498,14.21051379,10.83743737,
2016/1/8,209.548429,222.6896016,194.6314222,217.717266,45845220,2427840000,0.018883131,15.2721736,15.2721736,0,4.084418517,9.293532017,30.53097338,194.6314222,261.7579528,34.39153431,20.18794809,16.20299189,28.15786049,
2016/1/11,213.1000973,217.717266,200.3140914,202.0899256,32587274,2427840000,0.013422332,-15.6273404,0,-15.6273404,4.084418517,10.83258825,27.38095236,194.6314222,253.2339489,12.72727273,17.7010563,16.70234669,19.69847552,
2016/1/12,204.5760934,209.548429,202.0899256,205.9967607,23204217,2427840000,0.009557556,3.9068351,3.9068351,0,4.7355577,6.8073642,41.025641,194.6314222,251.1029479,20.12578615,18.50929959,17.30466432,20.91857011,
2016/1/13,207.0622612,208.4829285,194.986589,195.6969226,22489353,2427840000,0.009263112,-10.2998381,0,-10.2998381,4.7355577,7.932059167,37.38317751,194.6314222,249.6822806,1.935483716,12.9846943,15.86467431,7.22473426,
2016/1/14,191.7900875,202.0899256,185.7522514,201.0244251,21066484,2427840000,0.008677048,5.3275025,5.3275025,0,4.084418533,7.932059167,33.99014782,185.7522514,242.9341109,26.70807461,17.5591544,16.42950101,19.81846118,
2016/1/15,199.9589246,202.8002592,186.4625851,189.3039197,23708833,2427840000,0.009765402,-11.7205054,0,-11.7205054,4.084418533,6.274613983,39.42857141,185.7522514,226.2412699,8.771929851,14.63007955,15.82969386,12.23085094,
2016/1/18,185.7522514,193.5659217,183.2660836,188.2384192,25078807,2427840000,0.010329679,-1.0655005,0,-1.0655005,1.539056267,6.4521974,19.25925932,183.2660836,226.2412699,11.57024792,13.61013568,15.08984113,10.65072477,
2016/1/19,188.2384192,196.4072563,186.1074183,194.986589,27014275,2427840000,0.011126876,6.7481698,6.7481698,0,2.663751233,3.847640667,40.90909093,183.2660836,222.6896016,29.72972985,18.98333373,16.387672,24.17465721,
2016/1/20,193.5659217,197.11759,188.5935861,192.5004212,22609023,2427840000,0.009312402,-2.4861678,0,-2.4861678,2.01261205,4.262001967,32.07547181,183.2660836,222.6896016,23.42342355,20.46336367,17.74623589,25.89761924,
2016/1/21,188.2384192,193.2107548,183.2660836,184.3315841,21830325,2427840000,0.008991665,-8.1688371,0,-8.1688371,2.01261205,3.906835133,34.00000013,183.2660836,217.717266,3.092783544,14.6731703,16.72188069,10.57574951,
2016/1/22,187.8832524,188.2384192,181.8454163,185.7522514,15491292,2427840000,0.006380689,1.4206673,1.4206673,0,1.36147285,3.906835133,25.84269664,181.8454163,209.548429,14.10256401,14.4829682,15.97557653,11.49775155,
2016/1/25,187.1729188,189.6590866,185.0419178,187.8832524,14414384,2427840000,0.005937123,2.131001,2.131001,0,1.716639683,1.953417567,46.7741936,181.8454163,208.4829285,22.66666667,17.21086769,16.38734025,18.85792258,
2016/1/26,185.3970846,186.4625851,174.7420798,179.3592485,29264542,2427840000,0.012053736,-8.5240039,0,-8.5240039,1.716639683,3.196501467,34.93975913,174.7420798,202.8002592,16.45569598,16.95914379,16.57794143,17.72154851,
2016/1/27,179.0040817,180.7799158,170.4800778,178.293748,24238262,2427840000,0.009983468,-1.0655005,0,-1.0655005,0.591944717,3.374084883,14.92537314,170.4800778,202.8002592,24.17582409,19.36470389,17.50686225,23.08038717,
2016/1/28,179.3592485,196.0520895,176.8730807,185.7522514,46190275,2774336070,0.016649128,7.4585034,7.4585034,0,1.835028617,2.959723583,38.27160487,170.4800778,197.11759,57.3333331,32.02091363,22.34487938,51.37298213,
2016/1/29,185.7522514,192.855588,178.293748,191.7900875,39101961,2774336070,0.014094169,6.0378361,6.0378361,0,2.841334633,1.598250733,63.99999997,170.4800778,197.11759,79.99999977,48.01394234,30.9012337,82.23935963,
2016/2/1,191.4349207,196.0520895,187.5280856,194.2762553,28988771,2774336070,0.010448904,2.4861678,2.4861678,0,3.01891805,1.598250733,65.38461537,170.4800778,197.11759,89.33333309,61.78707259,41.19651333,102.9681911,
2016/2/2,192.5004212,199.9589246,192.5004212,195.3417558,28044346,2774336070,0.010108489,1.0655005,1.0655005,0,2.841334633,1.598250733,63.99999997,170.4800778,199.9589246,84.33734932,69.3038315,50.56561939,106.7802557,
2016/2/3,193.9210885,198.5382573,189.6590866,197.4727568,21151588,2774336070,0.007624018,2.131001,2.131001,0,3.196501467,0.177583417,94.73684205,170.4800778,199.9589246,91.56626507,76.72464269,59.28529382,111.6033404,
2016/2/4,197.4727568,200.6692583,196.4072563,198.5382573,32280107,2774336070,0.011635255,1.0655005,1.0655005,0,3.374084883,0,100,170.4800778,200.6692583,92.94117639,82.13015392,66.90024719,112.5899674,
2016/2/5,198.5382573,204.2209265,196.4072563,197.11759,20907281,2774336070,0.007535958,-1.4206673,0,-1.4206673,2.131000983,0.236777883,90.00000014,170.4800778,204.2209265,78.94736862,81.06922549,71.62323996,99.96119656,
2016/2/15,188.5935861,193.9210885,186.1074183,192.1452544,12065234,2774336070,0.004348873,-4.9723356,0,-4.9723356,1.124694967,1.065500483,51.35135162,170.4800778,204.2209265,64.21052651,75.44965916,72.89871303,80.55155144,
2016/2/16,193.5659217,202.0899256,193.2107548,200.6692583,23645190,2774336070,0.008522828,8.5240039,8.5240039,0,2.131000983,1.065500483,66.66666684,176.8730807,204.2209265,87.01298733,79.30410189,75.03384265,87.84462037,
2016/2/17,200.6692583,201.0244251,196.0520895,199.6037578,25403502,2774336070,0.009156606,-1.0655005,0,-1.0655005,1.953417567,1.2430839,61.11111123,178.293748,204.2209265,82.19178111,80.26666163,76.77811564,87.2437536,
2016/2/18,201.3795919,205.9967607,198.8934241,202.4450924,38638307,2774336070,0.013927046,2.8413346,2.8413346,0,2.0718065,1.2430839,62.5,186.1074183,205.9967607,82.14285707,80.89206011,78.14943046,86.3773194,
2016/2/19,201.0244251,203.1554261,199.2485909,201.3795919,21633020,2774336070,0.007797548,-1.0655005,0,-1.0655005,1.894223083,1.420667317,57.14285707,186.1074183,205.9967607,76.78571414,79.52327812,78.60737968,81.355075,
2016/2/22,204.5760934,212.3897636,203.5105929,209.1932621,36831612,2774336070,0.013275829,7.8136702,7.8136702,0,3.19650145,1.183889433,72.97297285,186.1074183,212.3897636,87.83783767,82.29479797,79.83651911,87.21135569,
2016/2/23,208.1277617,210.9690963,204.9312602,206.7070943,22739807,2774336070,0.008196486,-2.4861678,0,-2.4861678,3.19650145,0.769528133,80.59701479,186.1074183,212.3897636,78.3783782,80.98932471,80.22078764,82.52639885,
2016/2/24,207.0622612,211.6794299,205.6415939,210.9690963,34301333,2774336070,0.012363799,4.262002,4.262002,0,2.4861678,0.769528133,76.36363625,186.1074183,212.3897636,94.59459465,85.52441469,81.98866333,92.59591742,
2016/2/25,208.8380953,230.5032719,208.8380953,218.4275997,84429824,2774336070,0.030432443,7.4585034,7.4585034,0,3.7292517,0.591944717,86.30136982,186.1074183,230.5032719,72.79999995,81.28294311,81.75342326,80.34198283,
2016/2/26,214.5207646,230.8584387,210.6139295,229.7929382,81942404,2774336070,0.029535861,11.3653385,11.3653385,0,5.149919017,0.591944717,89.69072162,193.2107548,230.8584387,97.16981129,86.57856584,83.36180412,93.01208928,
2016/2/29,230.5032719,233.6997733,209.548429,212.0345968,60291695,2774336070,0.021731936,-17.7583414,0,-17.7583414,5.149919017,3.374084867,60.41666671,196.0520895,233.6997733,42.45283026,71.86998731,79.53119851,56.5475649,
2016/3/1,213.1000973,222.6896016,197.11759,219.1379333,56180672,2774336070,0.020250132,7.1033365,7.1033365,0,5.031530067,3.374084867,59.85915494,197.11759,233.6997733,60.19417463,67.97804975,75.68014893,52.5738514,
2016/3/2,216.6517655,233.6997733,214.5207646,229.0826046,71057477,2774336070,0.025612426,9.9446713,9.9446713,0,6.688975283,2.959723567,69.32515345,197.11759,233.6997733,87.37864096,74.44491349,75.26840378,72.7979329,
2016/3/3,226.9516036,236.541108,223.7551021,224.1102689,61378323,2774336070,0.022123608,-4.9723357,0,-4.9723357,5.978641617,3.788446183,61.21212115,197.11759,236.541108,68.46846824,72.45276507,74.32985754,68.69858012,
2016/3/4,224.1102689,224.1102689,213.4552641,218.4275997,37588537,2774336070,0.01354866,-5.6826692,0,-5.6826692,4.735557717,4.735557717,50,197.11759,236.541108,54.05405398,66.31986137,71.65985882,55.63986648,
2016/3/7,219.1379333,232.279106,219.1379333,228.3722709,99546357,2774336070,0.035881146,9.9446712,9.9446712,0,4.498779833,4.735557717,48.71794873,197.11759,236.541108,79.27927919,70.63966731,71.31979498,69.27941196,
