,time,O,H,L,C,volume,outstanding_share,turnover,diff,up,down,avg_up,avg_down,rsi,lowest,highest,RSV,K,D,J,predict,5d,25d,s-l,signal,market,strategy
0,2002/5/22,27.98,28.2,27.18,27.18,1470341,25000000,0.05881364,-0.77,0.0,-0.77,0.075,0.201666667,27.10843373,27.18,28.2,0.0,0.0,0.0,0.0,,,,,0,,
1,2002/5/23,27.3,27.5,26.18,26.27,2045774,25000000,0.08183096,-0.91,0.0,-0.91,0.075,0.35333333299999997,17.50972763,26.18,28.2,4.455445545,2.673267327,1.603960396,4.811881188,,,,,0,-0.03348050036791761,-0.0
2,2002/5/24,26.27,26.46,25.7,25.74,1066701,25000000,0.04266804,-0.53,0.0,-0.53,0.075,0.405,15.625,25.7,28.2,1.6,2.16487754,1.869657991,2.75531664,,,,,0,-0.020175104682147005,-0.0
3,2002/5/27,26.0,26.3,25.78,26.29,543188,25000000,0.02172752,0.55,0.55,0.0,0.166666667,0.368333333,31.15264798,25.7,28.2,23.6,11.06869764,5.690797537000001,21.82449784,,,,,0,0.02136752136752129,0.0
4,2002/5/28,26.2,26.64,26.09,26.15,434745,25000000,0.0173898,-0.14,0.0,-0.14,0.15333333300000002,0.391666667,28.13455657,25.7,28.2,18.0,13.72952935,8.776756195,23.63507566,,26.326,,,0,-0.0053252187143401075,-0.0
5,2002/5/29,26.1,26.1,25.11,25.16,781324,25000000,0.03125296,-0.99,0.0,-0.99,0.091666667,0.556666667,14.13881748,25.11,28.2,1.6181229769999999,9.303857548,8.969366163,9.972840318,,25.921999999999997,,,0,-0.037858508604206476,-0.0
6,2002/5/30,25.3,25.59,25.1,25.47,799714,25000000,0.03198856,0.31,0.31,0.0,0.143333333,0.428333333,25.0728863,25.1,28.2,11.93548387,10.23559897,9.417682683999999,11.87143154,,25.761999999999993,,,0,0.012321144674085849,0.0
7,2002/5/31,25.33,25.68,25.0,25.05,420201,25000000,0.01680804,-0.42,0.0,-0.42,0.143333333,0.34666666700000004,29.25170068,25.0,28.2,1.5625,7.227182246,8.65786913,4.365808478,,25.623999999999995,,,0,-0.01648998822143688,-0.0
8,2002/6/3,25.01,25.01,24.28,24.35,759700,25000000,0.030388,-0.7,0.0,-0.7,0.143333333,0.375,27.65273312,24.28,28.2,1.785714286,5.364917821000001,7.530903737999999,1.032945988,,25.235999999999997,,,0,-0.027944111776447067,-0.0
9,2002/6/4,24.44,24.6,24.07,24.39,452711,25000000,0.01810844,0.04,0.04,0.0,0.058333333,0.375,13.46153846,24.07,27.5,9.329446063999999,6.70974866,7.252354916,5.624536148,,24.883999999999997,,,0,0.001642710472279152,0.0
10,2002/6/5,24.38,24.38,24.03,24.11,365530,25000000,0.014621200000000003,-0.28,0.0,-0.28,0.058333333,0.39833333299999996,12.77372263,24.03,26.64,3.0651341,5.48066771,6.654885154,3.1322328230000003,,24.673999999999996,,,0,-0.011480114801148078,-0.0
11,2002/6/6,24.18,25.45,24.02,25.06,809251,25000000,0.03237004,0.95,0.95,0.0,0.21666666699999998,0.233333333,48.14814815,24.02,26.64,39.69465649,16.97391306,10.12127781,30.67918356,,24.591999999999995,,,0,0.039402737453338776,0.0
12,2002/6/7,25.01,25.4,24.7,25.0,749046,25000000,0.02996184,-0.06,0.0,-0.06,0.165,0.243333333,40.40816327,24.02,26.64,37.40458015,23.81930865,14.71087048,42.03618499,,24.581999999999997,,,0,-0.002394253790901746,-0.0
13,2002/6/10,25.0,25.0,24.5,24.57,233790,25000000,0.0093516,-0.43,0.0,-0.43,0.165,0.245,40.24390244,24.02,26.1,26.44230769,24.69664698,18.05090389,37.98813315,,24.625999999999998,,,0,-0.017199999999999993,-0.0
14,2002/6/11,24.51,24.85,24.51,24.63,139409,25000000,0.00557636,0.06,0.06,0.0,0.175,0.128333333,57.69230769,24.02,25.68,36.74698795,28.72262125,21.61628512,42.93529351,,24.674,,,0,0.0024420024420024333,0.0
15,2002/6/12,24.62,24.87,24.19,24.64,201675,25000000,0.008067,0.01,0.01,0.0,0.17,0.128333333,56.98324022,24.02,25.68,37.34939759,31.60259795,24.95013164,44.90753057,,24.779999999999998,,,0,0.00040600893219666645,0.0
16,2002/6/13,24.66,24.72,24.25,24.26,234890,25000000,0.0093956,-0.38,0.0,-0.38,0.17,0.145,53.96825397,24.02,25.45,16.78321678,26.65778545,25.5199279,28.93350054,,24.619999999999997,,,0,-0.015422077922077837,-0.0
17,2002/6/14,24.05,24.25,23.6,23.61,411523,25000000,0.01646092,-0.65,0.0,-0.65,0.011666667,0.253333333,4.4025157230000005,23.6,25.45,0.540540541,17.9461425,22.99362337,7.851180772,,24.341999999999995,,,0,-0.026793075020610124,-0.0
18,2002/6/17,23.5,23.6,23.18,23.53,308933,25000000,0.01235732,-0.08,0.0,-0.08,0.011666667,0.256666667,4.347826087,23.18,25.45,15.418502199999999,17.1032155,21.02926797,9.251110551,,24.133999999999997,,,0,-0.0033883947479880216,-0.0
19,2002/6/19,23.98,23.98,23.7,23.77,482334,25000000,0.01929336,0.24,0.24,0.0,0.051666667,0.185,21.83098592,23.18,25.45,25.99118943,20.0667647,20.70833703,18.78362003,,23.962,,,0,0.010199745006374883,0.0
20,2002/6/20,23.74,24.1,23.61,24.0,297370,25000000,0.011894799999999999,0.23,0.23,0.0,0.08,0.185,30.18867925,23.18,25.4,36.93693694,25.69128308,22.36965212,32.334545,,23.834,,,0,0.009676062263357155,0.0
21,2002/6/21,23.96,24.7,23.81,24.64,638848,25000000,0.02555392,0.64,0.64,0.0,0.185,0.185,50.0,23.18,25.0,80.21978022,43.86987849,29.53735226,72.53493096,,23.91,,,0,0.026666666666666616,0.0
22,2002/6/24,27.1,27.1,26.35,27.1,3853152,25000000,0.15412608,2.46,2.46,0.0,0.595,0.12166666699999999,83.02325581,23.18,27.1,100.0,62.5815863,40.55307849,106.63860190000001,,24.608,,,0,0.09983766233766245,0.0
23,2002/6/25,27.08,27.08,25.9,26.33,1670038,25000000,0.06680152,-0.77,0.0,-0.77,0.595,0.141666667,80.76923077,23.18,27.1,80.35714286,68.50712381,49.87164715,105.77807709999999,,25.168,,,0,-0.028413284132841388,-0.0
24,2002/6/26,26.08,26.78,25.65,26.38,1051968,25000000,0.04207872,0.05,0.05,0.0,0.6033333329999999,0.128333333,82.46013667,23.18,27.1,81.63265306,72.8824735,57.54222637,103.5629678,,25.689999999999998,25.107200000000002,0.5827999999999953,1,0.0018989745537409952,0.0
25,2002/6/27,26.29,26.42,25.82,25.99,479594,25000000,0.01918376,-0.39,0.0,-0.39,0.563333333,0.193333333,74.44933921,23.18,27.1,71.68367347,72.48286294,62.52257005,92.40344872,,26.088,25.059600000000003,1.0283999999999978,1,-0.014783927217589143,-0.014783927217589143
26,2002/6/28,25.95,26.39,25.5,25.68,599481,25000000,0.02397924,-0.31,0.0,-0.31,0.525,0.245,68.18181818,23.18,27.1,63.77551020000001,69.58036094,64.87520842,78.99066598,,26.296000000000003,25.036000000000005,1.259999999999998,1,-0.011927664486340861,-0.011927664486340861
