,time,O,H,L,C,volume,outstanding_share,turnover,diff,up,down,avg_up,avg_down,rsi,lowest,highest,RSV,K,D,J,predict,5d,25d,s-l,signal,market,strategy
2971,2012/2/13,11.26185542,11.36454711,11.15916373,11.36454711,4081522,2000000000,0.002040761,0.068461127,0.068461127,0.0,0.07416622099999999,0.034230564,68.42105263,10.88531922,11.36454711,100.0,82.18403349,71.35120152,103.84969740000001,,11.179702063999944,10.97979557199996,0.19990649199998423,1,0.006060606312771721,0.006060606312771721
2972,2012/2/14,11.33031654,11.36454711,11.12493316,11.12493316,9364195,2000000000,0.004682098,-0.239613945,0.0,-0.239613945,0.07416622099999999,0.07416622099999999,50.0,10.88531922,11.36454711,50.0,71.45602233,71.38614179,71.5957834,,11.220778739999943,10.99485701999996,0.22592171999998278,1,-0.021084337781411278,-0.021084337781411278
2973,2012/2/15,11.15916373,11.77531387,11.12493316,11.56993049,13802216,2000000000,0.006901108,0.44499732700000005,0.44499732700000005,0.0,0.14833244199999998,0.039935658,78.78787879,10.88531922,11.77531387,76.92307692,73.27837386,72.01688581,75.80134995,,11.309778205999944,11.03456447359996,0.27521373239998326,1,0.04000000032359763,0.04000000032359763
2974,2012/2/16,11.4672388,11.56993049,11.33031654,11.4672388,6453390,2000000000,0.003226695,-0.102691691,0.0,-0.102691691,0.114101879,0.057050939,66.66666667,10.88531922,11.77531387,65.38461538,70.64712103,71.56029755,68.820768,,11.364547107999945,11.07427192759996,0.2902751803999841,1,-0.008875739581042263,-0.008875739581042263
2975,2012/2/17,11.50146936,11.70685274,11.43300823,11.60416105,5060748,2000000000,0.0025303739999999997,0.136922254,0.136922254,0.0,0.125512066,0.057050939,68.75,10.88531922,11.77531387,80.76923077,74.02115761,72.38058424,77.30230436,,11.426162121999946,11.119456271599963,0.30670585039998244,1,0.011940298130008298,0.011940298130008298
2976,2012/2/20,11.70685274,11.77531387,11.56993049,11.56993049,4257035,2000000000,0.002128518,-0.034230564,0.0,-0.034230564,0.108396785,0.062756033,63.33333333,10.88531922,11.77531387,76.92307692,74.98846405,73.24987751,78.46563713,,11.467238797999945,11.149579167599963,0.3176596303999819,1,-0.0029498521997847194,-0.0029498521997847194
2977,2012/2/21,11.56993049,11.63839162,11.43300823,11.60416105,2946429,2000000000,0.001473215,0.034230564,0.034230564,0.0,0.102691691,0.062756033,62.06896552,11.0907026,11.77531387,75.0,74.99230937,73.83068813,77.31555184,,11.563084375999946,11.166009837999963,0.39707453799998227,1,0.002958579572244213,0.002958579572244213
2978,2012/2/22,11.56993049,11.74108331,11.53569993,11.74108331,6233227,2000000000,0.003116613,0.136922254,0.136922254,0.0,0.125512066,0.022820376,84.61538462,11.0907026,11.77531387,95.0,81.66153958,76.44097194,92.10267484,,11.597314939999947,11.192025066399966,0.4052898735999815,1,0.011799410522659093,0.011799410522659093
2979,2012/2/23,11.77531387,11.843775,11.60416105,11.67262218,6620995,2000000000,0.003310498,-0.068461127,0.0,-0.068461127,0.051345845,0.034230564,60.0,11.12493316,11.843775,76.19047619,79.83785178,77.57326522,84.3670249,,11.638391615999947,11.218040294799966,0.42035132119998053,1,-0.0058309040309502125,-0.0058309040309502125
2980,2012/2/24,11.70685274,11.843775,11.63839162,11.843775,5937560,2000000000,0.00296878,0.171152818,0.171152818,0.0,0.079871315,0.017115282,82.35294118,11.12493316,11.843775,100.0,86.55856785,80.56836609999999,98.53897136,,11.686314405999948,11.259116971199967,0.4271974347999805,1,0.01466275677912865,0.01466275677912865
2981,2012/2/27,12.28877232,13.04184472,12.28877232,13.04184472,23236260,2000000000,0.01161813,1.198069725,1.198069725,0.0,0.256729227,0.017115282,93.75,11.12493316,13.04184472,100.0,91.03904524,84.05859248,104.9999508,,11.980697251999947,11.353593326399968,0.6271039255999789,1,0.10115606890539541,0.10115606890539541
2982,2012/2/28,13.31568923,14.30837558,13.11030585,13.79491712,67929520,2000000000,0.03396476,0.7530723990000001,0.7530723990000001,0.0,0.382241293,0.011410188,97.10144928,11.33031654,14.30837558,82.75862069,88.27890372,85.46536289,93.90598538,,12.418848465999947,11.460392684799967,0.9584557811999801,1,0.057742782264931014,0.057742782264931014
2983,2012/2/29,13.55530318,13.55530318,13.00761416,13.21299754,29167152,2000000000,0.014583576000000001,-0.581919581,0.0,-0.581919581,0.37653619899999996,0.108396785,77.64705882,11.43300823,14.30837558,61.9047619,79.48752312,83.47274963,71.51707008,,12.713231311999946,11.550761372799968,1.162469939199978,1,-0.042183622774820906,-0.042183622774820906
2984,2012/3/1,13.14453641,13.28145867,13.00761416,13.11030585,12932010,2000000000,0.006466005,-0.102691691,0.0,-0.102691691,0.353715824,0.125512066,73.80952381,11.43300823,14.30837558,58.33333333,72.43612652,79.79387526,57.72062904,,13.000768045999944,11.630176280399967,1.3705917655999773,1,-0.007772020670488988,-0.007772020670488988
2985,2012/3/2,13.17876698,13.41838092,13.04184472,13.41838092,16219919,2000000000,0.00810996,0.308075072,0.308075072,0.0,0.40506166899999996,0.114101879,78.02197802,11.43300823,14.30837558,69.04761905,71.30662403,76.96479152,59.99028905,,13.315689229999947,11.719175745599966,1.5965134843999813,1,0.023498694349682214,0.023498694349682214
2986,2012/3/5,13.38415036,13.41838092,13.14453641,13.17876698,13228020,2000000000,0.00661401,-0.239613945,0.0,-0.239613945,0.37653619899999996,0.154037536,70.96774194,11.53569993,14.30837558,59.25925926,67.29083577,73.74013959999999,54.39222811,,13.343073681999948,11.804067543199965,1.5390061387999836,1,-0.01785714248451964,-0.01785714248451964
2987,2012/3/6,13.14453641,13.14453641,12.76800021,12.83646134,14139250,2000000000,0.007069625,-0.342305636,0.0,-0.342305636,0.176857912,0.211088475,45.58823529,11.60416105,14.30837558,45.56962025,60.0504306,69.17690327,41.79748526,,13.15138252599995,11.879374783199964,1.2720077427999854,1,-0.025974026289369956,-0.025974026289369956
2988,2012/3/7,12.73376965,13.14453641,12.69953909,12.8706919,11995396,2000000000,0.005997698,0.034230564,0.034230564,0.0,0.057050939,0.211088475,21.27659574,11.63839162,14.30837558,46.15384615,55.41823578,64.59068077,37.07334581,,13.082921397999948,11.956051245599966,1.1268701523999827,1,0.0026666663882930486,0.0026666663882930486
2989,2012/3/8,13.00761416,13.00761416,12.69953909,12.93915303,8787731,2000000000,0.004393866,0.068461127,0.068461127,0.0,0.068461127,0.114101879,37.5,12.28877232,14.30837558,32.20338983,47.67995379999999,58.95377178,25.13231783,,13.048690833999947,12.029989262799965,1.0187015711999816,1,0.005319149159339176,0.005319149159339176
2990,2012/3/9,12.8706919,13.04184472,12.80223078,12.93915303,6560736,2000000000,0.003280368,0.0,0.0,0.0,0.068461127,0.096986597,41.37931034,12.69953909,14.30837558,14.89361702,36.75117487,51.55290615,7.147712328,,12.952845255999947,12.102558057599966,0.8502871983999807,1,0.0,0.0
2991,2012/3/12,12.93915303,13.00761416,12.80223078,12.90492247,6479716,2000000000,0.003239858,-0.034230564,0.0,-0.034230564,0.017115282,0.102691691,14.28571429,12.69953909,13.55530318,24.0,32.50078325,45.20219851,7.097952718999999,,12.898076353999945,12.173757629999963,0.724318723999982,1,-0.002645502369485353,-0.002645502369485353
2992,2012/3/13,12.90492247,12.93915303,12.73376965,12.90492247,6608810,2000000000,0.003304405,0.0,0.0,0.0,0.017115282,0.062756033,21.42857143,12.69953909,13.41838092,28.57142857,31.19099836,40.53179846,12.50939815,,12.911768579999947,12.253172537599962,0.658596042399985,1,0.0,0.0
2993,2012/3/14,13.00761416,13.04184472,12.25454176,12.39146401,15747066,2000000000,0.007873533,-0.513458454,0.0,-0.513458454,0.017115282,0.09128150300000001,15.78947368,12.25454176,13.41838092,11.76470588,24.71556753,35.25972148,3.6272596260000003,,12.815923001999948,12.303833771599962,0.5120892303999867,1,-0.03978779889562567,-0.03978779889562567
2994,2012/3/15,12.35723345,12.39146401,11.77531387,12.04915838,11127447,2000000000,0.005563724,-0.342305636,0.0,-0.342305636,0.011410188,0.14833244199999998,7.142857143,11.77531387,13.41838092,16.66666667,22.03260058,30.85068118,4.396439366,,12.637924071999947,12.338064335199961,0.299859736799986,1,-0.027624308937487685,-0.027624308937487685
2995,2012/3/16,12.01492782,12.2203112,11.98069725,12.2203112,6903503,2000000000,0.003451752,0.171152818,0.171152818,0.0,0.02852547,0.14833244199999998,16.12903226,11.77531387,13.14453641,32.5,25.52173372,29.07436536,18.41647043,,12.494155705999948,12.375033343999963,0.1191223619999846,1,0.014204545629020071,0.014204545629020071
2996,2012/3/19,12.15185007,12.25454176,12.01492782,12.25454176,6242400,2000000000,0.0031212,0.034230564,0.034230564,0.0,0.034230564,0.14833244199999998,18.75,11.77531387,13.14453641,35.0,28.68115581,28.94329551,28.15687641,,12.364079563999946,12.410633129999962,-0.04655356600001603,-1,0.002801120154779735,0.002801120154779735
